one_hour_interval;station_id;latitude;longitude;avg_temp;qlevel
2019-01-25 06:00:00;252_H;53.217778;3.220278;4.2;0
2019-01-25 07:00:00;252_H;53.217778;3.220278;4.6;0
2019-01-25 08:00:00;252_H;53.217778;3.220278;4.8;0
2019-01-25 09:00:00;252_H;53.217778;3.220278;4.6;0
2019-01-25 10:00:00;252_H;53.217778;3.220278;5.2;0
2019-01-25 11:00:00;252_H;53.217778;3.220278;5.3;0
2019-01-25 12:00:00;252_H;53.217778;3.220278;5.9;0
2019-01-25 13:00:00;252_H;53.217778;3.220278;6.2;0
2019-01-25 14:00:00;252_H;53.217778;3.220278;7.0;0
2019-01-25 15:00:00;252_H;53.217778;3.220278;7.8;0
2019-01-25 16:00:00;252_H;53.217778;3.220278;8.4;0
2019-01-25 17:00:00;252_H;53.217778;3.220278;8.7;0
2019-01-25 18:00:00;252_H;53.217778;3.220278;8.7;0
2019-01-25 19:00:00;252_H;53.217778;3.220278;9.0;0
2019-01-25 20:00:00;252_H;53.217778;3.220278;8.7;0
2019-01-25 21:00:00;252_H;53.217778;3.220278;8.5;0
2019-01-25 22:00:00;252_H;53.217778;3.220278;8.3;0
2019-01-25 23:00:00;252_H;53.217778;3.220278;8.2;0
2019-01-26 00:00:00;252_H;53.217778;3.220278;8.2;0
2019-01-26 01:00:00;252_H;53.217778;3.220278;8.4;0
2019-01-26 02:00:00;252_H;53.217778;3.220278;8.6;0
2019-01-26 03:00:00;252_H;53.217778;3.220278;8.7;0
2019-01-26 04:00:00;252_H;53.217778;3.220278;8.5;0
2019-01-26 05:00:00;252_H;53.217778;3.220278;8.3;0
2019-01-26 06:00:00;252_H;53.217778;3.220278;8.2;0
2019-01-26 07:00:00;252_H;53.217778;3.220278;8.1;0
2019-01-26 08:00:00;252_H;53.217778;3.220278;8.0;0
2019-01-26 09:00:00;252_H;53.217778;3.220278;7.8;0
2019-01-26 10:00:00;252_H;53.217778;3.220278;7.5;0
2019-01-26 11:00:00;252_H;53.217778;3.220278;7.8;0
2019-01-26 12:00:00;252_H;53.217778;3.220278;7.3;0
2019-01-26 13:00:00;252_H;53.217778;3.220278;7.2;0
2019-01-26 14:00:00;252_H;53.217778;3.220278;7.1;0
2019-01-26 15:00:00;252_H;53.217778;3.220278;7.5;0
2019-01-26 16:00:00;252_H;53.217778;3.220278;7.7;0
2019-01-26 17:00:00;252_H;53.217778;3.220278;8.0;0
2019-01-26 18:00:00;252_H;53.217778;3.220278;8.2;0
2019-01-26 19:00:00;252_H;53.217778;3.220278;8.4;0
2019-01-26 20:00:00;252_H;53.217778;3.220278;8.3;0
2019-01-26 21:00:00;252_H;53.217778;3.220278;8.1;0
2019-01-26 22:00:00;252_H;53.217778;3.220278;8.5;0
2019-01-26 23:00:00;252_H;53.217778;3.220278;8.7;0
2019-01-27 00:00:00;252_H;53.217778;3.220278;8.0;0
2019-01-25 00:00:00;257_H;52.505278;4.603056;-2.2;0
2019-01-25 01:00:00;257_H;52.505278;4.603056;-2.2;0
2019-01-25 02:00:00;257_H;52.505278;4.603056;-2.4;0
2019-01-25 03:00:00;257_H;52.505278;4.603056;-2.4;0
2019-01-25 04:00:00;257_H;52.505278;4.603056;-2.5;0
2019-01-25 05:00:00;257_H;52.505278;4.603056;-2.7;0
2019-01-25 06:00:00;257_H;52.505278;4.603056;-2.4;0
2019-01-25 07:00:00;257_H;52.505278;4.603056;-1.4;0
2019-01-25 08:00:00;257_H;52.505278;4.603056;-1.3;0
2019-01-25 09:00:00;257_H;52.505278;4.603056;-0.9;0
2019-01-25 10:00:00;257_H;52.505278;4.603056;0.0;0
2019-01-25 11:00:00;257_H;52.505278;4.603056;0.9;0
2019-01-25 12:00:00;257_H;52.505278;4.603056;1.6;0
2019-01-25 13:00:00;257_H;52.505278;4.603056;2.3;0
2019-01-25 14:00:00;257_H;52.505278;4.603056;2.7;0
2019-01-25 15:00:00;257_H;52.505278;4.603056;3.6;0
2019-01-25 16:00:00;257_H;52.505278;4.603056;4.3;0
2019-01-25 17:00:00;257_H;52.505278;4.603056;5.7;0
2019-01-25 18:00:00;257_H;52.505278;4.603056;7.3;0
2019-01-25 19:00:00;257_H;52.505278;4.603056;7.5;0
2019-01-25 20:00:00;257_H;52.505278;4.603056;7.7;0
2019-01-25 21:00:00;257_H;52.505278;4.603056;7.7;0
2019-01-25 22:00:00;257_H;52.505278;4.603056;7.9;0
2019-01-25 23:00:00;257_H;52.505278;4.603056;7.8;0
2019-01-26 00:00:00;257_H;52.505278;4.603056;7.7;0
2019-01-26 01:00:00;257_H;52.505278;4.603056;7.5;0
2019-01-26 02:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-26 03:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-26 04:00:00;257_H;52.505278;4.603056;7.6;0
2019-01-26 05:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-26 06:00:00;257_H;52.505278;4.603056;7.3;0
2019-01-26 07:00:00;257_H;52.505278;4.603056;7.3;0
2019-01-26 08:00:00;257_H;52.505278;4.603056;7.2;0
2019-01-26 09:00:00;257_H;52.505278;4.603056;7.2;0
2019-01-26 10:00:00;257_H;52.505278;4.603056;7.2;0
2019-01-26 11:00:00;257_H;52.505278;4.603056;7.2;0
2019-01-26 12:00:00;257_H;52.505278;4.603056;7.1;0
2019-01-26 13:00:00;257_H;52.505278;4.603056;6.8;0
2019-01-26 14:00:00;257_H;52.505278;4.603056;7.0;0
2019-01-26 15:00:00;257_H;52.505278;4.603056;6.8;0
2019-01-26 16:00:00;257_H;52.505278;4.603056;6.5;0
2019-01-26 17:00:00;257_H;52.505278;4.603056;6.8;0
2019-01-26 18:00:00;257_H;52.505278;4.603056;6.9;0
2019-01-26 19:00:00;257_H;52.505278;4.603056;7.0;0
2019-01-26 20:00:00;257_H;52.505278;4.603056;7.2;0
2019-01-26 21:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-26 22:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-26 23:00:00;257_H;52.505278;4.603056;7.4;0
2019-01-27 00:00:00;257_H;52.505278;4.603056;7.5;0
2019-01-25 00:00:00;260_H;52.098889;5.179722;-2.4;0
2019-01-25 01:00:00;260_H;52.098889;5.179722;-2.6;0
2019-01-25 02:00:00;260_H;52.098889;5.179722;-2.6;0
2019-01-25 03:00:00;260_H;52.098889;5.179722;-2.7;0
2019-01-25 04:00:00;260_H;52.098889;5.179722;-2.7;0
2019-01-25 05:00:00;260_H;52.098889;5.179722;-2.7;0
2019-01-25 06:00:00;260_H;52.098889;5.179722;-2.7;0
2019-01-25 07:00:00;260_H;52.098889;5.179722;-2.6;0
2019-01-25 08:00:00;260_H;52.098889;5.179722;-2.3;0
2019-01-25 09:00:00;260_H;52.098889;5.179722;-1.8;0
2019-01-25 10:00:00;260_H;52.098889;5.179722;-1.0;0
2019-01-25 11:00:00;260_H;52.098889;5.179722;-0.5;0
2019-01-25 12:00:00;260_H;52.098889;5.179722;0.3;0
2019-01-25 13:00:00;260_H;52.098889;5.179722;0.8;0
2019-01-25 14:00:00;260_H;52.098889;5.179722;1.0;0
2019-01-25 15:00:00;260_H;52.098889;5.179722;1.4;0
2019-01-25 16:00:00;260_H;52.098889;5.179722;1.6;0
2019-01-25 17:00:00;260_H;52.098889;5.179722;2.0;0
2019-01-25 18:00:00;260_H;52.098889;5.179722;2.4;0
2019-01-25 19:00:00;260_H;52.098889;5.179722;3.4;0
2019-01-25 20:00:00;260_H;52.098889;5.179722;4.5;0
2019-01-25 21:00:00;260_H;52.098889;5.179722;5.4;0
2019-01-25 22:00:00;260_H;52.098889;5.179722;5.9;0
2019-01-25 23:00:00;260_H;52.098889;5.179722;6.7;0
2019-01-26 00:00:00;260_H;52.098889;5.179722;7.2;0
2019-01-26 01:00:00;260_H;52.098889;5.179722;7.7;0
2019-01-26 02:00:00;260_H;52.098889;5.179722;7.1;0
2019-01-26 03:00:00;260_H;52.098889;5.179722;7.1;0
2019-01-26 04:00:00;260_H;52.098889;5.179722;6.8;0
2019-01-26 05:00:00;260_H;52.098889;5.179722;6.8;0
2019-01-26 06:00:00;260_H;52.098889;5.179722;6.9;0
2019-01-26 07:00:00;260_H;52.098889;5.179722;7.5;0
2019-01-26 08:00:00;260_H;52.098889;5.179722;7.3;0
2019-01-26 09:00:00;260_H;52.098889;5.179722;7.3;0
2019-01-26 10:00:00;260_H;52.098889;5.179722;7.3;0
2019-01-26 11:00:00;260_H;52.098889;5.179722;7.6;0
2019-01-26 12:00:00;260_H;52.098889;5.179722;7.1;0
2019-01-26 13:00:00;260_H;52.098889;5.179722;7.4;0
2019-01-26 14:00:00;260_H;52.098889;5.179722;7.4;0
2019-01-26 15:00:00;260_H;52.098889;5.179722;7.6;0
2019-01-26 16:00:00;260_H;52.098889;5.179722;7.2;0
2019-01-26 17:00:00;260_H;52.098889;5.179722;7.0;0
2019-01-26 18:00:00;260_H;52.098889;5.179722;7.2;0
2019-01-26 19:00:00;260_H;52.098889;5.179722;6.8;0
2019-01-26 20:00:00;260_H;52.098889;5.179722;7.2;0
2019-01-26 21:00:00;260_H;52.098889;5.179722;7.1;0
2019-01-26 22:00:00;260_H;52.098889;5.179722;7.2;0
2019-01-26 23:00:00;260_H;52.098889;5.179722;6.9;0
2019-01-27 00:00:00;260_H;52.098889;5.179722;7.1;0
2019-01-25 00:00:00;267_H;52.896667;5.383333;-4.8;0
2019-01-25 01:00:00;267_H;52.896667;5.383333;-4.5;0
2019-01-25 02:00:00;267_H;52.896667;5.383333;-4.7;0
2019-01-25 03:00:00;267_H;52.896667;5.383333;-5.3;0
2019-01-25 04:00:00;267_H;52.896667;5.383333;-7.4;0
2019-01-25 05:00:00;267_H;52.896667;5.383333;-7.2;0
2019-01-25 06:00:00;267_H;52.896667;5.383333;-6.7;0
2019-01-25 07:00:00;267_H;52.896667;5.383333;-5.1;0
2019-01-25 08:00:00;267_H;52.896667;5.383333;-3.7;0
2019-01-25 09:00:00;267_H;52.896667;5.383333;-2.4;0
2019-01-25 10:00:00;267_H;52.896667;5.383333;-1.9;0
2019-01-25 11:00:00;267_H;52.896667;5.383333;-1.6;0
2019-01-25 12:00:00;267_H;52.896667;5.383333;-0.6;0
2019-01-25 13:00:00;267_H;52.896667;5.383333;0.3;0
2019-01-25 14:00:00;267_H;52.896667;5.383333;0.8;0
2019-01-25 15:00:00;267_H;52.896667;5.383333;1.1;0
2019-01-25 16:00:00;267_H;52.896667;5.383333;1.5;0
2019-01-25 17:00:00;267_H;52.896667;5.383333;2.1;0
2019-01-25 18:00:00;267_H;52.896667;5.383333;2.7;0
2019-01-25 19:00:00;267_H;52.896667;5.383333;3.8;0
2019-01-25 20:00:00;267_H;52.896667;5.383333;5.5;0
2019-01-25 21:00:00;267_H;52.896667;5.383333;5.5;0
2019-01-25 22:00:00;267_H;52.896667;5.383333;5.2;0
2019-01-25 23:00:00;267_H;52.896667;5.383333;5.2;0
2019-01-26 00:00:00;267_H;52.896667;5.383333;5.3;0
2019-01-26 01:00:00;267_H;52.896667;5.383333;4.8;0
2019-01-26 02:00:00;267_H;52.896667;5.383333;5.4;0
2019-01-26 03:00:00;267_H;52.896667;5.383333;5.9;0
2019-01-26 04:00:00;267_H;52.896667;5.383333;6.1;0
2019-01-26 05:00:00;267_H;52.896667;5.383333;6.3;0
2019-01-26 06:00:00;267_H;52.896667;5.383333;6.2;0
2019-01-26 07:00:00;267_H;52.896667;5.383333;5.8;0
2019-01-26 08:00:00;267_H;52.896667;5.383333;5.7;0
2019-01-26 09:00:00;267_H;52.896667;5.383333;5.7;0
2019-01-26 10:00:00;267_H;52.896667;5.383333;5.8;0
2019-01-26 11:00:00;267_H;52.896667;5.383333;6.4;0
2019-01-26 12:00:00;267_H;52.896667;5.383333;6.6;0
2019-01-26 13:00:00;267_H;52.896667;5.383333;6.4;0
2019-01-26 14:00:00;267_H;52.896667;5.383333;6.3;0
2019-01-26 15:00:00;267_H;52.896667;5.383333;6.4;0
2019-01-26 16:00:00;267_H;52.896667;5.383333;6.1;0
2019-01-26 17:00:00;267_H;52.896667;5.383333;5.9;0
2019-01-26 18:00:00;267_H;52.896667;5.383333;5.6;0
2019-01-26 19:00:00;267_H;52.896667;5.383333;4.7;0
2019-01-26 20:00:00;267_H;52.896667;5.383333;4.9;0
2019-01-26 21:00:00;267_H;52.896667;5.383333;4.8;0
2019-01-26 22:00:00;267_H;52.896667;5.383333;5.1;0
2019-01-26 23:00:00;267_H;52.896667;5.383333;5.2;0
2019-01-27 00:00:00;267_H;52.896667;5.383333;5.1;0
2019-01-25 00:00:00;269_H;52.457222;5.519722;-3.9;0
2019-01-25 01:00:00;269_H;52.457222;5.519722;-4.1;0
2019-01-25 02:00:00;269_H;52.457222;5.519722;-4.2;0
2019-01-25 03:00:00;269_H;52.457222;5.519722;-4.3;0
2019-01-25 04:00:00;269_H;52.457222;5.519722;-4.4;0
2019-01-25 05:00:00;269_H;52.457222;5.519722;-4.2;0
2019-01-25 06:00:00;269_H;52.457222;5.519722;-4.1;0
2019-01-25 07:00:00;269_H;52.457222;5.519722;-3.9;0
2019-01-25 08:00:00;269_H;52.457222;5.519722;-3.7;0
2019-01-25 09:00:00;269_H;52.457222;5.519722;-2.9;0
2019-01-25 10:00:00;269_H;52.457222;5.519722;-2.3;0
2019-01-25 11:00:00;269_H;52.457222;5.519722;-1.6;0
2019-01-25 12:00:00;269_H;52.457222;5.519722;-0.6;0
2019-01-25 13:00:00;269_H;52.457222;5.519722;0.3;0
2019-01-25 14:00:00;269_H;52.457222;5.519722;0.8;0
2019-01-25 15:00:00;269_H;52.457222;5.519722;1.0;0
2019-01-25 16:00:00;269_H;52.457222;5.519722;1.4;0
2019-01-25 17:00:00;269_H;52.457222;5.519722;1.5;0
2019-01-25 18:00:00;269_H;52.457222;5.519722;1.8;0
2019-01-25 19:00:00;269_H;52.457222;5.519722;2.2;0
2019-01-25 20:00:00;269_H;52.457222;5.519722;3.4;0
2019-01-25 21:00:00;269_H;52.457222;5.519722;4.6;0
2019-01-25 22:00:00;269_H;52.457222;5.519722;7.3;0
2019-01-25 23:00:00;269_H;52.457222;5.519722;7.5;0
2019-01-26 00:00:00;269_H;52.457222;5.519722;7.1;0
2019-01-26 01:00:00;269_H;52.457222;5.519722;6.6;0
2019-01-26 02:00:00;269_H;52.457222;5.519722;7.2;0
2019-01-26 03:00:00;269_H;52.457222;5.519722;7.3;0
2019-01-26 04:00:00;269_H;52.457222;5.519722;7.5;0
2019-01-26 05:00:00;269_H;52.457222;5.519722;7.3;0
2019-01-26 06:00:00;269_H;52.457222;5.519722;7.4;0
2019-01-26 07:00:00;269_H;52.457222;5.519722;7.4;0
2019-01-26 08:00:00;269_H;52.457222;5.519722;7.5;0
2019-01-26 09:00:00;269_H;52.457222;5.519722;7.4;0
2019-01-26 10:00:00;269_H;52.457222;5.519722;7.5;0
2019-01-26 11:00:00;269_H;52.457222;5.519722;7.6;0
2019-01-26 12:00:00;269_H;52.457222;5.519722;7.8;0
2019-01-26 13:00:00;269_H;52.457222;5.519722;7.6;0
2019-01-26 14:00:00;269_H;52.457222;5.519722;7.4;0
2019-01-26 15:00:00;269_H;52.457222;5.519722;6.9;0
2019-01-26 16:00:00;269_H;52.457222;5.519722;6.8;0
2019-01-26 17:00:00;269_H;52.457222;5.519722;6.2;0
2019-01-26 18:00:00;269_H;52.457222;5.519722;6.5;0
2019-01-26 19:00:00;269_H;52.457222;5.519722;6.7;0
2019-01-26 20:00:00;269_H;52.457222;5.519722;6.9;0
2019-01-26 21:00:00;269_H;52.457222;5.519722;7.1;0
2019-01-26 22:00:00;269_H;52.457222;5.519722;7.2;0
2019-01-26 23:00:00;269_H;52.457222;5.519722;7.1;0
2019-01-27 00:00:00;269_H;52.457222;5.519722;7.0;0
2019-01-25 00:00:00;270_H;53.223056;5.751667;-5.1;0
2019-01-25 01:00:00;270_H;53.223056;5.751667;-5.2;0
2019-01-25 02:00:00;270_H;53.223056;5.751667;-5.4;0
2019-01-25 03:00:00;270_H;53.223056;5.751667;-5.6;0
2019-01-25 04:00:00;270_H;53.223056;5.751667;-5.7;0
2019-01-25 05:00:00;270_H;53.223056;5.751667;-5.7;0
2019-01-25 06:00:00;270_H;53.223056;5.751667;-5.8;0
2019-01-25 07:00:00;270_H;53.223056;5.751667;-6.3;0
2019-01-25 08:00:00;270_H;53.223056;5.751667;-6.7;0
2019-01-25 09:00:00;270_H;53.223056;5.751667;-6.3;0
2019-01-25 10:00:00;270_H;53.223056;5.751667;-5.7;0
2019-01-25 11:00:00;270_H;53.223056;5.751667;-4.9;0
2019-01-25 12:00:00;270_H;53.223056;5.751667;-4.2;0
2019-01-25 13:00:00;270_H;53.223056;5.751667;-3.2;0
2019-01-25 14:00:00;270_H;53.223056;5.751667;-1.7;0
2019-01-25 15:00:00;270_H;53.223056;5.751667;0.0;0
2019-01-25 16:00:00;270_H;53.223056;5.751667;0.8;0
2019-01-25 17:00:00;270_H;53.223056;5.751667;1.2;0
2019-01-25 18:00:00;270_H;53.223056;5.751667;1.7;0
2019-01-25 19:00:00;270_H;53.223056;5.751667;2.0;0
2019-01-25 20:00:00;270_H;53.223056;5.751667;4.4;0
2019-01-25 21:00:00;270_H;53.223056;5.751667;5.1;0
2019-01-25 22:00:00;270_H;53.223056;5.751667;5.0;0
2019-01-25 23:00:00;270_H;53.223056;5.751667;5.2;0
2019-01-26 00:00:00;270_H;53.223056;5.751667;5.4;0
2019-01-26 01:00:00;270_H;53.223056;5.751667;6.0;0
2019-01-26 02:00:00;270_H;53.223056;5.751667;6.2;0
2019-01-26 03:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 04:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 05:00:00;270_H;53.223056;5.751667;6.9;0
2019-01-26 06:00:00;270_H;53.223056;5.751667;6.9;0
2019-01-26 07:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 08:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 09:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 10:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 11:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 12:00:00;270_H;53.223056;5.751667;7.5;0
2019-01-26 13:00:00;270_H;53.223056;5.751667;7.2;0
2019-01-26 14:00:00;270_H;53.223056;5.751667;7.0;0
2019-01-26 15:00:00;270_H;53.223056;5.751667;7.1;0
2019-01-26 16:00:00;270_H;53.223056;5.751667;6.5;0
2019-01-26 17:00:00;270_H;53.223056;5.751667;5.9;0
2019-01-26 18:00:00;270_H;53.223056;5.751667;5.6;0
2019-01-26 19:00:00;270_H;53.223056;5.751667;5.5;0
2019-01-26 20:00:00;270_H;53.223056;5.751667;5.7;0
2019-01-26 21:00:00;270_H;53.223056;5.751667;6.1;0
2019-01-26 22:00:00;270_H;53.223056;5.751667;6.3;0
2019-01-26 23:00:00;270_H;53.223056;5.751667;6.5;0
2019-01-27 00:00:00;270_H;53.223056;5.751667;6.4;0
2019-01-25 00:00:00;273_H;52.701944;5.8875;-5.4;0
2019-01-25 01:00:00;273_H;52.701944;5.8875;-5.7;0
2019-01-25 02:00:00;273_H;52.701944;5.8875;-5.9;0
2019-01-25 03:00:00;273_H;52.701944;5.8875;-6.1;0
2019-01-25 04:00:00;273_H;52.701944;5.8875;-6.1;0
2019-01-25 05:00:00;273_H;52.701944;5.8875;-6.1;0
2019-01-25 06:00:00;273_H;52.701944;5.8875;-6.0;0
2019-01-25 07:00:00;273_H;52.701944;5.8875;-6.0;0
2019-01-25 08:00:00;273_H;52.701944;5.8875;-5.8;0
2019-01-25 09:00:00;273_H;52.701944;5.8875;-5.5;0
2019-01-25 10:00:00;273_H;52.701944;5.8875;-4.7;0
2019-01-25 11:00:00;273_H;52.701944;5.8875;-3.7;0
2019-01-25 12:00:00;273_H;52.701944;5.8875;-2.5;0
2019-01-25 13:00:00;273_H;52.701944;5.8875;-1.5;0
2019-01-25 14:00:00;273_H;52.701944;5.8875;-0.2;0
2019-01-25 15:00:00;273_H;52.701944;5.8875;0.4;0
2019-01-25 16:00:00;273_H;52.701944;5.8875;0.8;0
2019-01-25 17:00:00;273_H;52.701944;5.8875;1.3;0
2019-01-25 18:00:00;273_H;52.701944;5.8875;1.3;0
2019-01-25 19:00:00;273_H;52.701944;5.8875;1.6;0
2019-01-25 20:00:00;273_H;52.701944;5.8875;1.7;0
2019-01-25 21:00:00;273_H;52.701944;5.8875;3.1;0
2019-01-25 22:00:00;273_H;52.701944;5.8875;3.5;0
2019-01-25 23:00:00;273_H;52.701944;5.8875;5.2;0
2019-01-26 00:00:00;273_H;52.701944;5.8875;5.3;0
2019-01-26 01:00:00;273_H;52.701944;5.8875;5.3;0
2019-01-26 02:00:00;273_H;52.701944;5.8875;4.6;0
2019-01-26 03:00:00;273_H;52.701944;5.8875;4.8;0
2019-01-26 04:00:00;273_H;52.701944;5.8875;5.2;0
2019-01-26 05:00:00;273_H;52.701944;5.8875;5.4;0
2019-01-26 06:00:00;273_H;52.701944;5.8875;5.5;0
2019-01-26 07:00:00;273_H;52.701944;5.8875;5.5;0
2019-01-26 08:00:00;273_H;52.701944;5.8875;5.6;0
2019-01-26 09:00:00;273_H;52.701944;5.8875;5.7;0
2019-01-26 10:00:00;273_H;52.701944;5.8875;5.8;0
2019-01-26 11:00:00;273_H;52.701944;5.8875;6.4;0
2019-01-26 12:00:00;273_H;52.701944;5.8875;6.6;0
2019-01-26 13:00:00;273_H;52.701944;5.8875;6.6;0
2019-01-26 14:00:00;273_H;52.701944;5.8875;6.6;0
2019-01-26 15:00:00;273_H;52.701944;5.8875;6.3;0
2019-01-26 16:00:00;273_H;52.701944;5.8875;6.0;0
2019-01-26 17:00:00;273_H;52.701944;5.8875;6.0;0
2019-01-26 18:00:00;273_H;52.701944;5.8875;5.6;0
2019-01-26 19:00:00;273_H;52.701944;5.8875;5.8;0
2019-01-26 20:00:00;273_H;52.701944;5.8875;6.1;0
2019-01-26 21:00:00;273_H;52.701944;5.8875;6.5;0
2019-01-26 22:00:00;273_H;52.701944;5.8875;6.7;0
2019-01-26 23:00:00;273_H;52.701944;5.8875;6.8;0
2019-01-27 00:00:00;273_H;52.701944;5.8875;6.7;0
2019-01-25 00:00:00;275_H;52.054722;5.872222;-4.5;0
2019-01-25 01:00:00;275_H;52.054722;5.872222;-4.7;0
2019-01-25 02:00:00;275_H;52.054722;5.872222;-4.7;0
2019-01-25 03:00:00;275_H;52.054722;5.872222;-4.6;0
2019-01-25 04:00:00;275_H;52.054722;5.872222;-4.6;0
2019-01-25 05:00:00;275_H;52.054722;5.872222;-4.6;0
2019-01-25 06:00:00;275_H;52.054722;5.872222;-4.6;0
2019-01-25 07:00:00;275_H;52.054722;5.872222;-4.5;0
2019-01-25 08:00:00;275_H;52.054722;5.872222;-4.3;0
2019-01-25 09:00:00;275_H;52.054722;5.872222;-3.9;0
2019-01-25 10:00:00;275_H;52.054722;5.872222;-2.7;0
2019-01-25 11:00:00;275_H;52.054722;5.872222;-1.9;0
2019-01-25 12:00:00;275_H;52.054722;5.872222;-0.8;0
2019-01-25 13:00:00;275_H;52.054722;5.872222;-0.3;0
2019-01-25 14:00:00;275_H;52.054722;5.872222;-0.1;0
2019-01-25 15:00:00;275_H;52.054722;5.872222;0.4;0
2019-01-25 16:00:00;275_H;52.054722;5.872222;0.7;0
2019-01-25 17:00:00;275_H;52.054722;5.872222;1.0;0
2019-01-25 18:00:00;275_H;52.054722;5.872222;1.3;0
2019-01-25 19:00:00;275_H;52.054722;5.872222;1.6;0
2019-01-25 20:00:00;275_H;52.054722;5.872222;1.8;0
2019-01-25 21:00:00;275_H;52.054722;5.872222;2.4;0
2019-01-25 22:00:00;275_H;52.054722;5.872222;3.1;0
2019-01-25 23:00:00;275_H;52.054722;5.872222;3.8;0
2019-01-26 00:00:00;275_H;52.054722;5.872222;4.6;0
2019-01-26 01:00:00;275_H;52.054722;5.872222;5.0;0
2019-01-26 02:00:00;275_H;52.054722;5.872222;5.4;0
2019-01-26 03:00:00;275_H;52.054722;5.872222;5.5;0
2019-01-26 04:00:00;275_H;52.054722;5.872222;5.9;0
2019-01-26 05:00:00;275_H;52.054722;5.872222;5.9;0
2019-01-26 06:00:00;275_H;52.054722;5.872222;5.9;0
2019-01-26 07:00:00;275_H;52.054722;5.872222;6.2;0
2019-01-26 08:00:00;275_H;52.054722;5.872222;6.2;0
2019-01-26 09:00:00;275_H;52.054722;5.872222;6.4;0
2019-01-26 10:00:00;275_H;52.054722;5.872222;6.3;0
2019-01-26 11:00:00;275_H;52.054722;5.872222;6.3;0
2019-01-26 12:00:00;275_H;52.054722;5.872222;6.7;0
2019-01-26 13:00:00;275_H;52.054722;5.872222;6.9;0
2019-01-26 14:00:00;275_H;52.054722;5.872222;6.5;0
2019-01-26 15:00:00;275_H;52.054722;5.872222;6.7;0
2019-01-26 16:00:00;275_H;52.054722;5.872222;6.5;0
2019-01-26 17:00:00;275_H;52.054722;5.872222;6.4;0
2019-01-26 18:00:00;275_H;52.054722;5.872222;6.0;0
2019-01-26 19:00:00;275_H;52.054722;5.872222;6.6;0
2019-01-26 20:00:00;275_H;52.054722;5.872222;6.6;0
2019-01-26 21:00:00;275_H;52.054722;5.872222;6.8;0
2019-01-26 22:00:00;275_H;52.054722;5.872222;6.7;0
2019-01-26 23:00:00;275_H;52.054722;5.872222;6.5;0
2019-01-27 00:00:00;275_H;52.054722;5.872222;6.2;0
2019-01-25 00:00:00;277_H;53.411667;6.199167;-4.8;0
2019-01-25 01:00:00;277_H;53.411667;6.199167;-4.7;0
2019-01-25 02:00:00;277_H;53.411667;6.199167;-5.0;0
2019-01-25 03:00:00;277_H;53.411667;6.199167;-4.8;0
2019-01-25 04:00:00;277_H;53.411667;6.199167;-5.0;0
2019-01-25 05:00:00;277_H;53.411667;6.199167;-5.0;0
2019-01-25 06:00:00;277_H;53.411667;6.199167;-5.5;0
2019-01-25 07:00:00;277_H;53.411667;6.199167;-5.9;0
2019-01-25 08:00:00;277_H;53.411667;6.199167;-6.1;0
2019-01-25 09:00:00;277_H;53.411667;6.199167;-6.1;0
2019-01-25 10:00:00;277_H;53.411667;6.199167;-5.6;0
2019-01-25 11:00:00;277_H;53.411667;6.199167;-5.3;0
2019-01-25 12:00:00;277_H;53.411667;6.199167;-4.5;0
2019-01-25 13:00:00;277_H;53.411667;6.199167;-3.9;0
2019-01-25 14:00:00;277_H;53.411667;6.199167;-2.9;0
2019-01-25 15:00:00;277_H;53.411667;6.199167;-2.2;0
2019-01-25 16:00:00;277_H;53.411667;6.199167;-1.2;0
2019-01-25 17:00:00;277_H;53.411667;6.199167;0.6;0
2019-01-25 18:00:00;277_H;53.411667;6.199167;1.3;0
2019-01-25 19:00:00;277_H;53.411667;6.199167;1.7;0
2019-01-25 20:00:00;277_H;53.411667;6.199167;2.5;0
2019-01-25 21:00:00;277_H;53.411667;6.199167;2.9;0
2019-01-25 22:00:00;277_H;53.411667;6.199167;2.8;0
2019-01-25 23:00:00;277_H;53.411667;6.199167;2.6;0
2019-01-26 00:00:00;277_H;53.411667;6.199167;2.5;0
2019-01-26 01:00:00;277_H;53.411667;6.199167;2.9;0
2019-01-26 02:00:00;277_H;53.411667;6.199167;3.9;0
2019-01-26 03:00:00;277_H;53.411667;6.199167;3.9;0
2019-01-26 04:00:00;277_H;53.411667;6.199167;5.3;0
2019-01-26 05:00:00;277_H;53.411667;6.199167;5.5;0
2019-01-26 06:00:00;277_H;53.411667;6.199167;5.4;0
2019-01-26 07:00:00;277_H;53.411667;6.199167;5.0;0
2019-01-26 08:00:00;277_H;53.411667;6.199167;5.2;0
